Series,Lema,Departamento_x,CantidadVotos_2024,CantidadVotos_2019,TotalVotos_2024,TotalVotos_2019,Share_2024,Share_2019,VariacionShare,DifVotos,Serie,Departamento,Municipio,Habilitados
HBC,Partido Nacional,RV,142,136,420,382,0.3380952380952381,0.35602094240837695,-0.017925704313138835,6,HBC,Rivera,Rivera,490.0
HBD,Partido Asamblea Popular,RV,9,20,4889,4735,0.0018408672530169769,0.004223864836325237,-0.0023829975833082606,-11,HBD,Rivera,Rivera,5857.0
HBD,Partido Cabildo Abierto,RV,344,1149,4889,4735,0.07036203722642667,0.2426610348468849,-0.17229899762045822,-805,HBD,Rivera,Rivera,5857.0
HBD,Partido Colorado,RV,1801,1377,4889,4735,0.3683779914092862,0.2908130939809926,0.07756489742829359,424,HBD,Rivera,Rivera,5857.0
HBD,PERI,RV,9,5,4889,4735,0.0018408672530169769,0.0010559662090813093,0.0007849010439356676,4,HBD,Rivera,Rivera,5857.0
HBD,Partido Frente Amplio,RV,1389,992,4889,4735,0.28410717938228675,0.2095036958817318,0.07460348350055496,397,HBD,Rivera,Rivera,5857.0
HBD,Partido VA/IS (G.Salle),RV,92,22,4889,4735,0.018817754141951318,0.004646251319957761,0.014171502821993556,70,HBD,Rivera,Rivera,5857.0
HBD,Partido Independiente,RV,17,14,4889,4735,0.0034771937001431786,0.0029567053854276664,0.0005204883147155123,3,HBD,Rivera,Rivera,5857.0
HBD,Partido Nacional,RV,1228,1156,4889,4735,0.25117610963387194,0.24413938753959874,0.007036722094273196,72,HBD,Rivera,Rivera,5857.0
HBE,Partido Asamblea Popular,RV,8,27,4540,4566,0.001762114537444934,0.005913272010512484,-0.0041511574730675495,-19,HBE,Rivera,Rivera,5568.0
HBE,Partido Cabildo Abierto,RV,257,1171,4540,4566,0.0566079295154185,0.25646079719667103,-0.19985286768125254,-914,HBE,Rivera,Rivera,5568.0
HBE,Partido Colorado,RV,1861,1504,4540,4566,0.40991189427312774,0.3293911519929917,0.08052074228013606,357,HBE,Rivera,Rivera,5568.0
HBE,PERI,RV,7,5,4540,4566,0.0015418502202643172,0.0010950503723171265,0.00044679984794719066,2,HBE,Rivera,Rivera,5568.0
HBE,Partido Frente Amplio,RV,1410,941,4540,4566,0.31057268722466963,0.20608848007008324,0.1044842071545864,469,HBE,Rivera,Rivera,5568.0
HBE,Partido VA/IS (G.Salle),RV,68,14,4540,4566,0.014977973568281937,0.0030661410424879547,0.011911832525793982,54,HBE,Rivera,Rivera,5568.0
HBE,Partido Independiente,RV,10,11,4540,4566,0.0022026431718061676,0.0024091108190976785,-0.00020646764729151086,-1,HBE,Rivera,Rivera,5568.0
HBE,Partido Nacional,RV,919,893,4540,4566,0.20242290748898678,0.19557599649583882,0.006846910993147964,26,HBE,Rivera,Rivera,5568.0
HBF,Partido Asamblea Popular,RV,6,8,3574,3457,0.0016787912702853946,0.0023141452126120912,-0.0006353539423266967,-2,HBF,Rivera,Rivera,4194.0
HBF,Partido Cabildo Abierto,RV,207,927,3574,3457,0.05791829882484611,0.26815157651142607,-0.21023327768657996,-720,HBF,Rivera,Rivera,4194.0
HBF,Partido Colorado,RV,1258,922,3574,3457,0.3519865696698377,0.26670523575354355,0.08528133391629417,336,HBF,Rivera,Rivera,4194.0
HBF,PERI,RV,4,8,3574,3457,0.001119194180190263,0.0023141452126120912,-0.0011949510324218281,-4,HBF,Rivera,Rivera,4194.0
HBF,Partido Frente Amplio,RV,1126,760,3574,3457,0.315053161723559,0.21984379519814867,0.09520936652541034,366,HBF,Rivera,Rivera,4194.0
HBF,Partido VA/IS (G.Salle),RV,53,7,3574,3457,0.014829322887520984,0.00202487706103558,0.012804445826485406,46,HBF,Rivera,Rivera,4194.0
HBF,Partido Independiente,RV,28,11,3574,3457,0.00783435926133184,0.003181949667341626,0.004652409593990214,17,HBF,Rivera,Rivera,4194.0
HBF,Partido Nacional,RV,892,814,3574,3457,0.24958030218242866,0.2354642753832803,0.014116026799148362,78,HBF,Rivera,Rivera,4194.0
HBG,Partido Asamblea Popular,RV,15,11,3885,3506,0.003861003861003861,0.0031374786081003994,0.0007235252529034617,4,HBG,Rivera,Rivera,4645.0
HBG,Partido Cabildo Abierto,RV,288,1178,3885,3506,0.07413127413127413,0.3359954363947519,-0.26186416226347775,-890,HBG,Rivera,Rivera,4645.0
HBG,Partido Colorado,RV,1402,889,3885,3506,0.36087516087516086,0.2535653166001141,0.10730984427504675,513,HBG,Rivera,Rivera,4645.0
HBG,PERI,RV,8,7,3885,3506,0.002059202059202059,0.0019965772960638907,6.262476313816838e-05,1,HBG,Rivera,Rivera,4645.0
HBG,Partido Frente Amplio,RV,1135,640,3885,3506,0.29214929214929214,0.18254420992584142,0.10960508222345072,495,HBG,Rivera,Rivera,4645.0
HBG,Partido VA/IS (G.Salle),RV,78,10,3885,3506,0.020077220077220077,0.002852253280091272,0.017224966797128805,68,HBG,Rivera,Rivera,4645.0
HBG,Partido Independiente,RV,19,10,3885,3506,0.004890604890604891,0.002852253280091272,0.0020383516105136187,9,HBG,Rivera,Rivera,4645.0
HBG,Partido Nacional,RV,940,761,3885,3506,0.24195624195624196,0.21705647461494582,0.024899767341296147,179,HBG,Rivera,Rivera,4645.0
HCA,Partido Cabildo Abierto,RV,1,32,137,152,0.0072992700729927005,0.21052631578947367,-0.20322704571648098,-31,HCA,Rivera,Rural - Estación Ataques,185.0
HCA,Partido Colorado,RV,43,32,137,152,0.31386861313868614,0.21052631578947367,0.10334229734921246,11,HCA,Rivera,Rural - Estación Ataques,185.0
HCA,Partido Frente Amplio,RV,23,17,137,152,0.1678832116788321,0.1118421052631579,0.05604110641567421,6,HCA,Rivera,Rural - Estación Ataques,185.0
HCA,Partido VA/IS (G.Salle),RV,3,1,137,152,0.021897810218978103,0.006578947368421052,0.015318862850557051,2,HCA,Rivera,Rural - Estación Ataques,185.0
HCA,Partido Independiente,RV,1,1,137,152,0.0072992700729927005,0.006578947368421052,0.0007203227045716482,0,HCA,Rivera,Rural - Estación Ataques,185.0
HCA,Partido Nacional,RV,66,69,137,152,0.48175182481751827,0.45394736842105265,0.027804456396465616,-3,HCA,Rivera,Rural - Estación Ataques,185.0
HCB,Partido Cabildo Abierto,RV,3,13,69,83,0.043478260869565216,0.1566265060240964,-0.11314824515453117,-10,HCB,Rivera,Rural - Cerro Solito,97.0
HCB,Partido Colorado,RV,20,23,69,83,0.2898550724637681,0.27710843373493976,0.012746638728828363,-3,HCB,Rivera,Rural - Cerro Solito,97.0
HCB,Partido Frente Amplio,RV,14,6,69,83,0.2028985507246377,0.07228915662650602,0.13060939409813166,8,HCB,Rivera,Rural - Cerro Solito,97.0
HCB,Partido Nacional,RV,32,41,69,83,0.463768115942029,0.4939759036144578,-0.03020778767242882,-9,HCB,Rivera,Rural - Cerro Solito,97.0
HCC,Partido Asamblea Popular,RV,1,19,5290,5357,0.0001890359168241966,0.003546761246966586,-0.0033577253301423893,-18,HCC,Rivera,Tranqueras,6434.0
HCC,Partido Cabildo Abierto,RV,158,1184,5290,5357,0.029867674858223062,0.22101922717939146,-0.1911515523211684,-1026,HCC,Rivera,Tranqueras,6434.0
HCC,Partido Colorado,RV,1997,1602,5290,5357,0.3775047258979206,0.29904797461265636,0.07845675128526425,395,HCC,Rivera,Tranqueras,6434.0
HCC,PERI,RV,6,12,5290,5357,0.0011342155009451795,0.002240059734926265,-0.0011058442339810853,-6,HCC,Rivera,Tranqueras,6434.0
HCC,Partido Frente Amplio,RV,1298,905,5290,5357,0.24536862003780718,0.1689378383423558,0.0764307816954514,393,HCC,Rivera,Tranqueras,6434.0
HCC,Partido VA/IS (G.Salle),RV,138,23,5290,5357,0.02608695652173913,0.004293447825275341,0.02179350869646379,115,HCC,Rivera,Tranqueras,6434.0
HCC,Partido Independiente,RV,23,11,5290,5357,0.004347826086956522,0.002053388090349076,0.0022944379966074457,12,HCC,Rivera,Tranqueras,6434.0
HCC,Partido Nacional,RV,1669,1601,5290,5357,0.3155009451795841,0.29886130296807917,0.016639642211504935,68,HCC,Rivera,Tranqueras,6434.0
HCD,Partido Cabildo Abierto,RV,10,33,144,158,0.06944444444444445,0.2088607594936709,-0.13941631504922644,-23,HCD,Rivera,Tranqueras,199.0
HCD,Partido Colorado,RV,65,64,144,158,0.4513888888888889,0.4050632911392405,0.046325597749648395,1,HCD,Rivera,Tranqueras,199.0
HCD,Partido Frente Amplio,RV,19,9,144,158,0.13194444444444445,0.056962025316455694,0.07498241912798875,10,HCD,Rivera,Tranqueras,199.0
HCD,Partido Nacional,RV,50,52,144,158,0.3472222222222222,0.3291139240506329,0.01810829817158932,-2,HCD,Rivera,Tranqueras,199.0
HCE,Partido Cabildo Abierto,RV,8,30,113,132,0.07079646017699115,0.22727272727272727,-0.15647626709573612,-22,HCE,Rivera,Rural - Cerro Alegre,168.0
HCE,Partido Colorado,RV,37,26,113,132,0.3274336283185841,0.19696969696969696,0.13046393134888712,11,HCE,Rivera,Rural - Cerro Alegre,168.0
HCE,Partido Frente Amplio,RV,11,10,113,132,0.09734513274336283,0.07575757575757576,0.02158755698578707,1,HCE,Rivera,Rural - Cerro Alegre,168.0
HCE,Partido Independiente,RV,1,1,113,132,0.008849557522123894,0.007575757575757576,0.0012737999463663177,0,HCE,Rivera,Rural - Cerro Alegre,168.0
HCE,Partido Nacional,RV,56,65,113,132,0.49557522123893805,0.49242424242424243,0.0031509788146956152,-9,HCE,Rivera,Rural - Cerro Alegre,168.0
HCF,Partido Asamblea Popular,RV,1,1,376,381,0.0026595744680851063,0.0026246719160104987,3.490255207460767e-05,0,HCF,Rivera,Rural - Curticeiras,461.0
HCF,Partido Cabildo Abierto,RV,31,103,376,381,0.08244680851063829,0.27034120734908135,-0.18789439883844306,-72,HCF,Rivera,Rural - Curticeiras,461.0
HCF,Partido Colorado,RV,148,94,376,381,0.39361702127659576,0.24671916010498687,0.14689786117160888,54,HCF,Rivera,Rural - Curticeiras,461.0
HCF,Partido Frente Amplio,RV,57,32,376,381,0.15159574468085107,0.08398950131233596,0.06760624336851512,25,HCF,Rivera,Rural - Curticeiras,461.0
HCF,Partido Independiente,RV,4,1,376,381,0.010638297872340425,0.0026246719160104987,0.008013625956329927,3,HCF,Rivera,Rural - Curticeiras,461.0
HCF,Partido Nacional,RV,135,150,376,381,0.35904255319148937,0.3937007874015748,-0.03465823421008546,-15,HCF,Rivera,Rural - Curticeiras,461.0
HCG,Partido Cabildo Abierto,RV,5,41,224,216,0.022321428571428572,0.18981481481481483,-0.16749338624338625,-36,HCG,Rivera,Tranqueras,286.0
HCG,Partido Colorado,RV,84,104,224,216,0.375,0.48148148148148145,-0.10648148148148145,-20,HCG,Rivera,Tranqueras,286.0
HCG,Partido Frente Amplio,RV,62,36,224,216,0.2767857142857143,0.16666666666666666,0.11011904761904764,26,HCG,Rivera,Tranqueras,286.0
HCG,Partido Nacional,RV,73,35,224,216,0.32589285714285715,0.16203703703703703,0.16385582010582012,38,HCG,Rivera,Tranqueras,286.0
HDA,Partido Cabildo Abierto,RV,1,24,77,94,0.012987012987012988,0.2553191489361702,-0.2423321359491572,-23,HDA,Rivera,Rural - Paso Manuel Díaz,102.0
HDA,Partido Colorado,RV,23,23,77,94,0.2987012987012987,0.24468085106382978,0.05402044763746891,0,HDA,Rivera,Rural - Paso Manuel Díaz,102.0
HDA,Partido Frente Amplio,RV,7,5,77,94,0.09090909090909091,0.05319148936170213,0.037717601547388784,2,HDA,Rivera,Rural - Paso Manuel Díaz,102.0
HDA,Partido Nacional,RV,46,42,77,94,0.5974025974025974,0.44680851063829785,0.15059408676429953,4,HDA,Rivera,Rural - Paso Manuel Díaz,102.0
HDB,Partido Asamblea Popular,RV,6,11,2697,2742,0.002224694104560623,0.0040116703136396795,-0.0017869762090790566,-5,HDB,Rivera,Minas De Corrales,3260.0
HDB,Partido Cabildo Abierto,RV,178,369,2697,2742,0.06599925843529848,0.13457330415754923,-0.06857404572225075,-191,HDB,Rivera,Minas De Corrales,3260.0
HDB,Partido Colorado,RV,1068,828,2697,2742,0.39599555061179087,0.30196936542669583,0.09402618518509503,240,HDB,Rivera,Minas De Corrales,3260.0
HDB,PERI,RV,5,5,2697,2742,0.0018539117538005192,0.0018234865061998542,3.0425247600664954e-05,0,HDB,Rivera,Minas De Corrales,3260.0
HDB,Partido Frente Amplio,RV,651,538,2697,2742,0.2413793103448276,0.1962071480671043,0.045172162277723305,113,HDB,Rivera,Minas De Corrales,3260.0
HDB,Partido VA/IS (G.Salle),RV,53,2,2697,2742,0.0196514645902855,0.0007293946024799417,0.01892206998780556,51,HDB,Rivera,Minas De Corrales,3260.0
HDB,Partido Independiente,RV,6,4,2697,2742,0.002224694104560623,0.0014587892049598833,0.0007659048996007396,2,HDB,Rivera,Minas De Corrales,3260.0
HDB,Partido Nacional,RV,730,985,2697,2742,0.2706711160548758,0.35922684172137126,-0.08855572566649544,-255,HDB,Rivera,Minas De Corrales,3260.0
HDC,Partido Cabildo Abierto,RV,8,27,145,161,0.05517241379310345,0.16770186335403728,-0.11252944956093383,-19,HDC,Rivera,Rural - Cerros De La Calera,203.0
HDC,Partido Colorado,RV,76,69,145,161,0.5241379310344828,0.42857142857142855,0.09556650246305426,7,HDC,Rivera,Rural - Cerros De La Calera,203.0
HDC,Partido Frente Amplio,RV,16,16,145,161,0.1103448275862069,0.09937888198757763,0.010965945598629262,0,HDC,Rivera,Rural - Cerros De La Calera,203.0
HDC,Partido Independiente,RV,7,6,145,161,0.04827586206896552,0.037267080745341616,0.0110087813236239,1,HDC,Rivera,Rural - Cerros De La Calera,203.0
HDC,Partido Nacional,RV,38,43,145,161,0.2620689655172414,0.2670807453416149,-0.005011779824373508,-5,HDC,Rivera,Rural - Cerros De La Calera,203.0
HDD,Partido Cabildo Abierto,RV,31,65,331,358,0.09365558912386707,0.18156424581005587,-0.0879086566861888,-34,HDD,Rivera,Rural - Paso De Ataques,436.0
HDD,Partido Colorado,RV,192,156,331,358,0.5800604229607251,0.43575418994413406,0.14430623301659107,36,HDD,Rivera,Rural - Paso De Ataques,436.0
HDD,Partido Frente Amplio,RV,32,13,331,358,0.09667673716012085,0.036312849162011177,0.06036388799810967,19,HDD,Rivera,Rural - Paso De Ataques,436.0
HDD,Partido Nacional,RV,76,124,331,358,0.229607250755287,0.3463687150837989,-0.1167614643285119,-48,HDD,Rivera,Rural - Paso De Ataques,436.0
HDE,Partido Cabildo Abierto,RV,2,3,38,49,0.05263157894736842,0.061224489795918366,-0.008592910848549948,-1,HDE,Rivera,Rural - Villa Indart,87.0
HDE,Partido Colorado,RV,14,24,38,49,0.3684210526315789,0.4897959183673469,-0.121374865735768,-10,HDE,Rivera,Rural - Villa Indart,87.0
HDE,Partido Nacional,RV,22,22,38,49,0.5789473684210527,0.4489795918367347,0.12996777658431796,0,HDE,Rivera,Rural - Villa Indart,87.0
HEA,Partido Cabildo Abierto,RV,21,46,245,254,0.08571428571428572,0.18110236220472442,-0.0953880764904387,-25,HEA,Rivera,Rural - Cerro Pelado,345.0
HEA,Partido Colorado,RV,109,100,245,254,0.4448979591836735,0.3937007874015748,0.05119717178209865,9,HEA,Rivera,Rural - Cerro Pelado,345.0
HEA,Partido Frente Amplio,RV,60,50,245,254,0.24489795918367346,0.1968503937007874,0.04804756548288605,10,HEA,Rivera,Rural - Cerro Pelado,345.0
HEA,Partido Nacional,RV,55,58,245,254,0.22448979591836735,0.2283464566929134,-0.00385666077454605,-3,HEA,Rivera,Rural - Cerro Pelado,345.0
HEB,Partido Cabildo Abierto,RV,1,14,124,143,0.008064516129032258,0.0979020979020979,-0.08983758177306564,-13,HEB,Rivera,Rural - Amarillo,195.0
HEB,Partido Colorado,RV,49,59,124,143,0.3951612903225806,0.4125874125874126,-0.017426122264831978,-10,HEB,Rivera,Rural - Amarillo,195.0
HEB,Partido Frente Amplio,RV,17,13,124,143,0.13709677419354838,0.09090909090909091,0.046187683284457465,4,HEB,Rivera,Rural - Amarillo,195.0
HEB,Partido Nacional,RV,57,57,124,143,0.4596774193548387,0.3986013986013986,0.0610760207534401,0,HEB,Rivera,Rural - Amarillo,195.0
HEC,Partido Cabildo Abierto,RV,2,40,312,361,0.00641025641025641,0.11080332409972299,-0.10439306768946657,-38,HEC,Rivera,Rural - Pueblo De Las Flores,417.0
HEC,Partido Colorado,RV,123,157,312,361,0.3942307692307692,0.43490304709141275,-0.040672277860643535,-34,HEC,Rivera,Rural - Pueblo De Las Flores,417.0
HEC,Partido Frente Amplio,RV,100,63,312,361,0.32051282051282054,0.1745152354570637,0.14599758505575683,37,HEC,Rivera,Rural - Pueblo De Las Flores,417.0
HEC,Partido Nacional,RV,87,101,312,361,0.27884615384615385,0.27977839335180055,-0.0009322395056466926,-14,HEC,Rivera,Rural - Pueblo De Las Flores,417.0
HED,Partido Colorado,RV,12,24,25,41,0.48,0.5853658536585366,-0.10536585365853657,-12,HED,Rivera,Rural - Carpintería De Yaguarí,45.0
HED,Partido Frente Amplio,RV,5,2,25,41,0.2,0.04878048780487805,0.15121951219512197,3,HED,Rivera,Rural - Carpintería De Yaguarí,45.0
HED,Partido Nacional,RV,8,15,25,41,0.32,0.36585365853658536,-0.04585365853658535,-7,HED,Rivera,Rural - Carpintería De Yaguarí,45.0
HEE,Partido Colorado,RV,8,7,16,18,0.5,0.3888888888888889,0.1111111111111111,1,HEE,Rivera,Rural - Blanquillos,34.0
HEE,Partido Nacional,RV,8,11,16,18,0.5,0.6111111111111112,-0.11111111111111116,-3,HEE,Rivera,Rural - Blanquillos,34.0
HEF,Partido Cabildo Abierto,RV,13,34,153,190,0.08496732026143791,0.17894736842105263,-0.09398004815961472,-21,HEF,Rivera,Rural - Laureles Al Sur,192.0
HEF,Partido Colorado,RV,65,62,153,190,0.42483660130718953,0.3263157894736842,0.0985208118335053,3,HEF,Rivera,Rural - Laureles Al Sur,192.0
HEF,Partido Frente Amplio,RV,9,9,153,190,0.058823529411764705,0.04736842105263158,0.011455108359133125,0,HEF,Rivera,Rural - Laureles Al Sur,192.0
HEF,Partido Nacional,RV,66,85,153,190,0.43137254901960786,0.4473684210526316,-0.015995872033023717,-19,HEF,Rivera,Rural - Laureles Al Sur,192.0
HFA,Partido Cabildo Abierto,RV,1,21,214,226,0.004672897196261682,0.09292035398230089,-0.08824745678603921,-20,HFA,Rivera,Rural - Paso De La Puente,304.0
HFA,Partido Colorado,RV,83,96,214,226,0.3878504672897196,0.4247787610619469,-0.03692829377222728,-13,HFA,Rivera,Rural - Paso De La Puente,304.0
HFA,Partido Frente Amplio,RV,66,32,214,226,0.308411214953271,0.1415929203539823,0.1668182945992887,34,HFA,Rivera,Rural - Paso De La Puente,304.0
HFA,Partido Nacional,RV,64,77,214,226,0.29906542056074764,0.3407079646017699,-0.041642544041022245,-13,HFA,Rivera,Rural - Paso De La Puente,304.0
HFB,Partido Cabildo Abierto,RV,20,44,228,242,0.08771929824561403,0.18181818181818182,-0.09409888357256779,-24,HFB,Rivera,Rural - Moirones,313.0
HFB,Partido Colorado,RV,66,70,228,242,0.2894736842105263,0.2892561983471074,0.0002174858634189092,-4,HFB,Rivera,Rural - Moirones,313.0
HFB,Partido Frente Amplio,RV,62,35,228,242,0.2719298245614035,0.1446280991735537,0.1273017253878498,27,HFB,Rivera,Rural - Moirones,313.0
HFB,Partido Nacional,RV,80,93,228,242,0.3508771929824561,0.384297520661157,-0.0334203276787009,-13,HFB,Rivera,Rural - Moirones,313.0
HFC,Partido Cabildo Abierto,RV,5,18,76,103,0.06578947368421052,0.17475728155339806,-0.10896780786918754,-13,HFC,Rivera,Rural - Abrojal,119.0
HFC,Partido Colorado,RV,28,37,76,103,0.3684210526315789,0.3592233009708738,0.009197751660705134,-9,HFC,Rivera,Rural - Abrojal,119.0
HFC,Partido Frente Amplio,RV,24,20,76,103,0.3157894736842105,0.1941747572815534,0.12161471640265711,4,HFC,Rivera,Rural - Abrojal,119.0
HFC,Partido Nacional,RV,19,28,76,103,0.25,0.27184466019417475,-0.021844660194174748,-9,HFC,Rivera,Rural - Abrojal,119.0
HFD,Partido Cabildo Abierto,RV,5,14,79,97,0.06329113924050633,0.14432989690721648,-0.08103875766671015,-9,HFD,Rivera,Rural - Arroyo Blanco,121.0
HFD,Partido Colorado,RV,24,30,79,97,0.3037974683544304,0.30927835051546393,-0.00548088216103354,-6,HFD,Rivera,Rural - Arroyo Blanco,121.0
HFD,Partido Frente Amplio,RV,21,10,79,97,0.26582278481012656,0.10309278350515463,0.16273000130497192,11,HFD,Rivera,Rural - Arroyo Blanco,121.0
HFD,Partido Nacional,RV,29,43,79,97,0.3670886075949367,0.44329896907216493,-0.0762103614772282,-14,HFD,Rivera,Rural - Arroyo Blanco,121.0
HFE,Partido Cabildo Abierto,RV,6,21,113,143,0.05309734513274336,0.14685314685314685,-0.09375580172040349,-15,HFE,Rivera,Rural - Alborada,165.0
HFE,Partido Colorado,RV,34,31,113,143,0.3008849557522124,0.21678321678321677,0.08410173896899564,3,HFE,Rivera,Rural - Alborada,165.0
HFE,Partido Frente Amplio,RV,27,18,113,143,0.23893805309734514,0.1258741258741259,0.11306392722321926,9,HFE,Rivera,Rural - Alborada,165.0
HFE,Partido Nacional,RV,46,73,113,143,0.40707964601769914,0.5104895104895105,-0.10340986447181139,-27,HFE,Rivera,Rural - Alborada,165.0
HFF,Partido Colorado,RV,4,1,23,19,0.17391304347826086,0.05263157894736842,0.12128146453089245,3,HFF,Rivera,Rural - Pueblo De Los Santos,45.0
HFF,Partido Frente Amplio,RV,15,13,23,19,0.6521739130434783,0.6842105263157895,-0.03203661327231122,2,HFF,Rivera,Rural - Pueblo De Los Santos,45.0
HFF,Partido Nacional,RV,4,5,23,19,0.17391304347826086,0.2631578947368421,-0.08924485125858123,-1,HFF,Rivera,Rural - Pueblo De Los Santos,45.0
HFG,Partido Asamblea Popular,RV,5,9,2792,2889,0.0017908309455587394,0.003115264797507788,-0.0013244338519490487,-4,HFG,Rivera,Vichadero,3527.0
HFG,Partido Cabildo Abierto,RV,123,590,2792,2889,0.04405444126074499,0.20422291450328833,-0.16016847324254335,-467,HFG,Rivera,Vichadero,3527.0
HFG,Partido Colorado,RV,718,527,2792,2889,0.25716332378223494,0.1824160609207338,0.07474726286150113,191,HFG,Rivera,Vichadero,3527.0
HFG,PERI,RV,3,5,2792,2889,0.0010744985673352436,0.0017307026652821046,-0.000656204097946861,-2,HFG,Rivera,Vichadero,3527.0
HFG,Partido Frente Amplio,RV,671,556,2792,2889,0.2403295128939828,0.19245413637937003,0.047875376514612766,115,HFG,Rivera,Vichadero,3527.0
HFG,Partido VA/IS (G.Salle),RV,39,5,2792,2889,0.013968481375358166,0.0017307026652821046,0.012237778710076062,34,HFG,Rivera,Vichadero,3527.0
HFG,Partido Independiente,RV,8,6,2792,2889,0.0028653295128939827,0.0020768431983385254,0.0007884863145554573,2,HFG,Rivera,Vichadero,3527.0
HFG,Partido Nacional,RV,1225,1191,2792,2889,0.4387535816618911,0.4122533748701973,0.026500206791693792,34,HFG,Rivera,Vichadero,3527.0
HFH,Partido Cabildo Abierto,RV,8,23,217,244,0.03686635944700461,0.0942622950819672,-0.0573959356349626,-15,HFH,Rivera,Rural - Paso Hospital,293.0
HFH,Partido Colorado,RV,81,114,217,244,0.37327188940092165,0.4672131147540984,-0.09394122535317673,-33,HFH,Rivera,Rural - Paso Hospital,293.0
HFH,Partido Frente Amplio,RV,45,42,217,244,0.2073732718894009,0.1721311475409836,0.03524212434841731,3,HFH,Rivera,Rural - Paso Hospital,293.0
HFH,Partido Nacional,RV,83,65,217,244,0.3824884792626728,0.26639344262295084,0.11609503663972198,18,HFH,Rivera,Rural - Paso Hospital,293.0
HFI,Partido Cabildo Abierto,RV,4,22,212,215,0.018867924528301886,0.10232558139534884,-0.08345765686704695,-18,HFI,Rivera,Rural - Cerrillada,319.0
HFI,Partido Colorado,RV,134,110,212,215,0.6320754716981132,0.5116279069767442,0.12044756472136897,24,HFI,Rivera,Rural - Cerrillada,319.0
HFI,Partido Frente Amplio,RV,30,38,212,215,0.14150943396226415,0.17674418604651163,-0.03523475208424748,-8,HFI,Rivera,Rural - Cerrillada,319.0
HFI,Partido Nacional,RV,44,45,212,215,0.20754716981132076,0.20930232558139536,-0.0017551557700745957,-1,HFI,Rivera,Rural - Cerrillada,319.0
HZZ,Partido Asamblea Popular,RV,8,14,2236,1990,0.0035778175313059034,0.007035175879396985,-0.003457358348091082,-6,,,,
HZZ,Partido Cabildo Abierto,RV,135,544,2236,1990,0.06037567084078712,0.2733668341708543,-0.21299116333006715,-409,,,,
HZZ,Partido Colorado,RV,787,539,2236,1990,0.35196779964221825,0.2708542713567839,0.08111352828543433,248,,,,
HZZ,PERI,RV,6,6,2236,1990,0.0026833631484794273,0.003015075376884422,-0.00033171222840499464,0,,,,
HZZ,Partido Frente Amplio,RV,577,316,2236,1990,0.2580500894454383,0.15879396984924624,0.09925611959619204,261,,,,
HZZ,Partido VA/IS (G.Salle),RV,42,9,2236,1990,0.018783542039355994,0.004522613065326633,0.014260928974029361,33,,,,
HZZ,Partido Independiente,RV,15,8,2236,1990,0.006708407871198569,0.004020100502512563,0.0026883073686860054,7,,,,
HZZ,Partido Nacional,RV,666,554,2236,1990,0.29785330948121647,0.27839195979899495,0.019461349682221518,112,,,,
IAA,Partido Cabildo Abierto,AR,63,190,958,1025,0.06576200417536535,0.18536585365853658,-0.11960384948317124,-127,IAA,Artigas,Rural - Colonia Pintado,1330.0
IAA,Partido Colorado,AR,204,109,958,1025,0.21294363256784968,0.10634146341463414,0.10660216915321553,95,IAA,Artigas,Rural - Colonia Pintado,1330.0
IAA,Partido Frente Amplio,AR,240,184,958,1025,0.25052192066805845,0.1795121951219512,0.07100972554610724,56,IAA,Artigas,Rural - Colonia Pintado,1330.0
IAA,Partido VA/IS (G.Salle),AR,15,1,958,1025,0.015657620041753653,0.000975609756097561,0.014682010285656091,14,IAA,Artigas,Rural - Colonia Pintado,1330.0
IAA,Partido Nacional,AR,436,541,958,1025,0.4551148225469729,0.5278048780487805,-0.07269005550180763,-105,IAA,Artigas,Rural - Colonia Pintado,1330.0
IAB,Partido Cabildo Abierto,AR,9,48,200,249,0.045,0.1927710843373494,-0.14777108433734942,-39,IAB,Artigas,Rural - Javier De Viana,364.0
IAB,Partido Colorado,AR,44,19,200,249,0.22,0.07630522088353414,0.14369477911646586,25,IAB,Artigas,Rural - Javier De Viana,364.0
IAB,Partido Frente Amplio,AR,39,38,200,249,0.195,0.15261044176706828,0.04238955823293172,1,IAB,Artigas,Rural - Javier De Viana,364.0
IAB,Partido Nacional,AR,108,144,200,249,0.54,0.5783132530120482,-0.03831325301204813,-36,IAB,Artigas,Rural - Javier De Viana,364.0
IAC,Partido Asamblea Popular,AR,35,46,17865,19606,0.0019591379792891126,0.0023462205447312046,-0.000387082565442092,-11,IAC,Artigas,Artigas,21624.0
IAC,Partido Cabildo Abierto,AR,1317,4288,17865,19606,0.07371956339210747,0.21870855860450883,-0.14498899521240136,-2971,IAC,Artigas,Artigas,21624.0
IAC,Partido Colorado,AR,3787,1604,17865,19606,0.211978729359082,0.0818116902988881,0.1301670390601939,2183,IAC,Artigas,Artigas,21624.0
IAC,PERI,AR,9,53,17865,19606,0.0005037783375314861,0.002703254105885953,-0.002199475768354467,-44,IAC,Artigas,Artigas,21624.0
IAC,Partido Frente Amplio,AR,4580,3828,17865,19606,0.2563671984326896,0.19524635315719677,0.06112084527549286,752,IAC,Artigas,Artigas,21624.0
IAC,Partido VA/IS (G.Salle),AR,300,42,17865,19606,0.016792611251049538,0.0021422013669284913,0.014650409884121047,258,IAC,Artigas,Artigas,21624.0
